index,level,lession,kanji,vi_1,vi_2,giai_thich,image_1,image_2
1179,2,19,催,Thôi,thôi thúc,Người thôi thúc chú chim bay lên núi,1179_image_1.png,1179_image_2.png
1180,2,20,債,Trái,"khoản nợ, trái phiếu",Người có trách nhiệm thì phải trả khoản nợ mình vay,1180_image_1.png,1180_image_2.png
1181,2,20,擦,Sát,ma sát,Dùng tay ma sát,1181_image_1.png,1181_image_2.png
1182,2,20,撮,Toát,chụp ảnh,Tự tay chụp ảnh đề có những bức ảnh tốt nhất,1182_image_1.png,1182_image_2.png
1183,2,20,削,Tước,"bóc vỏ, gọt vỏ",Gọt vỏ củ cà rót,1183_image_1.png,1183_image_2.png
1184,2,20,錯,Thác,"thác loạn, lẫn lộn",Ngày xưa cần tiền đề thác loạn,1184_image_1.png,1184_image_2.png
1185,2,20,搾,Trá,"vắt, ép",Nằm trên giường vắt chanh . .,1185_image_1.png,1185_image_2.png
1186,2,20,惨,Thảm,bi thảm,Trái tim bi thảm,1186_image_1.png,1186_image_2.png
1187,2,20,剤,Tễ,dịch tễ,Nghiên cứu dịch tỗ,1187_image_1.png,1187_image_2.png
1188,2,20,暫,Tạm,tạm thời,Đỗ xe tạm thời 1 ngày ngoài đường,1188_image_1.png,1188_image_2.png
1189,2,20,刺,Thích,đâm thủng,Dùng mũi tên và đao đâm thủng bia tập bắn,1189_image_1.png,1189_image_2.png
1190,2,21,伺,Tứ,hỏi thăm,Đi thăm người ốm,1190_image_1.png,1190_image_2.png
1191,2,21,紫,Tử,màu tím,Cuộn chỉ màu tím,1191_image_1.png,1191_image_2.png
1192,2,21,脂,Chi,mỡ,Mỡ ở trong cơ thề. Bộ phận cơ thê người thường có chữ Nhục,1192_image_1.png,1192_image_2.png
1193,2,21,旨,Chỉ,"ý chỉ, chỉ dụ",Người chỉ tay về hướng mặt trời,1193_image_1.png,1193_image_2.png
1194,2,21,諮,Tư,tư vấn,Tư vấn băng lời nói,1194_image_1.png,1194_image_2.png
1195,2,21,施,Thi,thực thi,2 người thực thi,1195_image_1.png,1195_image_2.png
1196,2,21,址,Chỉ,phúc lợi,Thần thánh mang lại phúc lợi cho mọi người,1196_image_1.png,1196_image_2.png
1197,2,21,芝,Chi,"cỏ, nhà cỏ",Lêu cỏ trên mép đá,1197_image_1.png,1197_image_2.png
1198,2,21,秀,Tú,ưu tú,Cây lúa tốt,1198_image_1.png,1198_image_2.png
1199,2,21,舟,Chu,cái thuyền,Con thuyền,1199_image_1.png,1199_image_2.png
1200,2,22,襲,Tập,tập kích,Tập kích người mặc long bào,1200_image_1.png,1200_image_2.png
1201,2,22,執,Chấp,chấp hành,Nắm giữ hạnh phúc trọn vẹn (hoàn),1201_image_1.png,1201_image_2.png
1202,2,22,煮,Chử,nấu,Người nỗi lửa nấu cơm,1202_image_1.png,1202_image_2.png
1203,2,22,斜,Tà,mặt nghiêng,"Trên 1 cái cân, bên nào nặng hơn thì cân sẽ nghiêng về bên đầy. ( phân dư so với bên kia)",1203_image_1.png,1203_image_2.png
1204,2,22,卸,Tá,bán sỉ,Một người chính nghĩa sẽ mang vàng đi bán sỉ,1204_image_1.png,1204_image_2.png
1205,2,22,釈,Thích,giải thích,Đi đo thân lúa về giải thích với vua,1205_image_1.png,1205_image_2.png
1206,2,22,殊,Thù,đặc thù,Con dao lưỡi đỏ trông thật đặc thù,1206_image_1.png,1206_image_2.png
1207,2,22,朱,Chu,sắc đỏ,Cây lá đỏ,1207_image_1.png,1207_image_2.png
1208,2,22,趣,Thú,hứng thú,Chạy đi chơi 1 cách hứng thú,1208_image_1.png,1208_image_2.png
1209,2,22,狩,Thú,săn bắt,Mang chó đi săn,1209_image_1.png,1209_image_2.png
1210,2,23,咲,Tiếu,nở hoa,Bông hoa nở,1210_image_1.png,1210_image_2.png
1211,2,23,沼,Chiểu,đầm lầy,Đầm lầy thì có nước,1211_image_1.png,1211_image_2.png
1212,2,23,召,Triệu,triệu gọi,Mẹ cầm dao gọi con về,1212_image_1.png,1212_image_2.png
1213,2,23,紹,Thiệu,giới thiệu,Giới thiệu lô chỉ mới,1213_image_1.png,1213_image_2.png
1214,2,23,詳,Tường,rõ ràng,Nói to rõ ràng,1214_image_1.png,1214_image_2.png
1215,2,23,床,Sàng,sàn nhà,Sàn nhà làm bằng gỗ,1215_image_1.png,1215_image_2.png
1216,2,23,鐘,Chung,chuông,Đứa trẻ cầm chuông vàng,1216_image_1.png,1216_image_2.png
1217,2,23,掌,Chưởng,lòng bàn tay,Lòng bàn tay,1217_image_1.png,1217_image_2.png
1218,2,23,晶,Tinh,kết tinh,3 viên pha lê,1218_image_1.png,1218_image_2.png
1219,2,23,称,Xưng,danh xưng,Hòa Thân là tên tiều nhân,1219_image_1.png,1219_image_2.png
1220,2,24,焦,Tiêu,tiêu điểm,Tiêu điểm của hôm nay là món chim nướng,1220_image_1.png,1220_image_2.png
1221,2,24,匠,Tượng,thợ,Thợ dùng rìu điêu khắc gỗ,1221_image_1.png,1221_image_2.png
1222,2,24,昇,Thăng,"thăng chức, leo lên",Mặt trời mọc,1222_image_1.png,1222_image_2.png
1223,2,24,飾,Sức,trang sức,Dùng vũ khí và giáp trung cổ làm trang sức,1223_image_1.png,1223_image_2.png
1224,2,24,殖,Thực,thực dân,,1224_image_1.png,1224_image_2.png
1225,2,24,触,Xúc,"sờ vào, chạm vào",Con sâu đậu trên sửng con trâu,1225_image_1.png,1225_image_2.png
1226,2,24,嘱,Chúc,giao phó,Giao phó bằng miệng,1226_image_1.png,1226_image_2.png
1227,2,24,浸,Tẩm,thẩm thấu,"Chữ “âm” - âm đọc, thêm chữ “thủy” là tâm ướt",1227_image_1.png,1227_image_2.png
1228,2,24,侵,Xâm,xâm lược,"Chữ “âm” - âm đọc, thêm chữ “nhân” là xâm lược, trộm vào nhà. xâm đoạt của cải",1228_image_1.png,1228_image_2.png
1229,2,24,寝,Tẩm,"ngủ, phòng ngủ","Chữ “âm - âm đọc, thêm chữ “miên” và chữ “tương”. là tắm. (phòng ngủ)",1229_image_1.png,1229_image_2.png
1230,2,25,慎,Thận,thận trọng,"Thận trọng từ trái tim |. (ĐI 1 cách thận trọng, đê phòng)",1230_image_1.png,1230_image_2.png
1231,2,25,震,Chấn,địa chấn,Cơn địa chần do thần tạo ra,1231_image_1.png,1231_image_2.png
1232,2,25,振,Chấn,chấn động,Thần vẫy tay chần động cả thế giới,1232_image_1.png,1232_image_2.png
1233,2,25,薪,Tân,củi,Mang rìu đi chặt củi,1233_image_1.png,1233_image_2.png
1234,2,25,伸,Thân,"căng ra, duỗi ra",Người đang vươn vai,1234_image_1.png,1234_image_2.png
1235,2,25,辛,Tân,cay,Quả ớt cay,1235_image_1.png,1235_image_2.png
1236,2,25,瞬,Thuấn,thoáng qua,Đêm trăng thoáng qua,1236_image_1.png,1236_image_2.png
1237,2,25,獣,Thú,thú vật,10 con chó chạy ngoài đồng,1237_image_1.png,1237_image_2.png
1238,2,25,寿,Thọ,tuổi thọ,Tuổi thọ trung bình của người dân tăng cao,1238_image_1.png,1238_image_2.png
1239,2,25,需,Nhu,nhu cầu,Người dân có nhu cầu hứng nước mưa,1239_image_1.png,1239_image_2.png
1240,2,26,寂,Tịch,lặng yên,Thúc thúc đi lại trong ngôi nhà tĩnh lặng,1240_image_1.png,1240_image_2.png
1241,2,26,遵,Tuân,tuân theo,Con đường mà người mình tôn trọng chỉ dẫn nên tuân theo,1241_image_1.png,1241_image_2.png
1242,2,26,巡,Tuần,tuần tra,3 người đi tuần tra . .,1242_image_1.png,1242_image_2.png
1243,2,26,柔,Nhu,mềm dẻo,Thanh mâu được làm bằng thân cây thì rất mềm dẻo,1243_image_1.png,1243_image_2.png
1244,2,26,潤,Nhuận,lợi nhuận,Tiền vào như nước,1244_image_1.png,1244_image_2.png
1245,2,26,盾,Thuẫn,cái thuẫn,Cái khiên,1245_image_1.png,1245_image_2.png
1246,2,26,旬,Tuần,10 ngày,Chàng trai vui mừng hết cỡ khi được nghỉ 10 ngày,1246_image_1.png,1246_image_2.png
1247,2,26,畳,Điệp,"cái chiếu, cái nệm",Nệm tatami,1247_image_1.png,1247_image_2.png
1248,2,26,嬢,Nương,cô gái,Cô gái may 6 miếng vá trên áo màu xanh,1248_image_1.png,1248_image_2.png
1249,2,26,譲,Nhượng,nhượng bộ,LờI nói nhượng bộ,1249_image_1.png,1249_image_2.png
1250,2,27,丈,Trượng,trượng phu,Đại trượng phu đeo sọt,1250_image_1.png,1250_image_2.png
1251,2,27,冗,Nhũng,dư thừa,,1251_image_1.png,1251_image_2.png
1252,2,27,娘,Nương,con gái,Cô gái tốt,1252_image_1.png,1252_image_2.png
1253,2,27,錠,Đĩnh,cái khóa,Cái khóa bằng kim loại,1253_image_1.png,1253_image_2.png
1254,2,27,陣,Trận,trận địa,Xe bầy trận địa,1254_image_1.png,1254_image_2.png
1255,2,27,尋,Tầm,"tìm kiếm, dò hỏi",Tìm em hotgirl,1255_image_1.png,1255_image_2.png
1256,2,27,尽,Tận,tận lực,Cái thước cuộn bị đứt (tận lực),1256_image_1.png,1256_image_2.png
1257,2,27,侍,Thị,người hầu,Người hầu trong chùa,1257_image_1.png,1257_image_2.png
1258,2,27,慈,Từ,"nhân từ, từ bi",Tâm từ bi,1258_image_1.png,1258_image_2.png
1259,2,27,軸,Trục,trục xe,Trục xe,1259_image_1.png,1259_image_2.png
1260,2,28,疾,Tật,bệnh tật,Người bị tên bắn trúng (bị bệnh),1260_image_1.png,1260_image_2.png
1261,2,28,赦,Xá,xá tội,Đốt vía cho người được xá tội ra tù,1261_image_1.png,1261_image_2.png
1262,2,28,辱,Nhục,lăng nhục,Đền thần mà cũng thồn thì đúng là nhục,1262_image_1.png,1262_image_2.png
1263,2,28,如,Như,"vĩ như, như ý",Cô gái mồm như cái loa,1263_image_1.png,1263_image_2.png
1264,2,28,徐,Từ,từ từ,3 người từ từ quét rác,1264_image_1.png,1264_image_2.png
1265,2,28,邪,Tà,yêu tà,"Ngày xưa, có nhiều vùng đất có tập tục đeo vùng cô răng thú. tránh tà ma",1265_image_1.png,1265_image_2.png
1266,2,28,酔,Túy,say,Uống 90 bình rượu vẫn chưa say,1266_image_1.png,1266_image_2.png
1267,2,28,粋,Túy,tinh túy,90 bông lúa tinh túy nhất,1267_image_1.png,1267_image_2.png
1268,2,28,吹,Xúy,thổi,Thổi ra từ miệng,1268_image_1.png,1268_image_2.png
1269,2,28,炊,Xúy,"đun, nấu",Muốn đun nấu không thiếu lửa được,1269_image_1.png,1269_image_2.png
1270,2,29,衰,Suy,suy nhược,"Phơi nhiều quần áo, chăn to lên giá phơi làm giá phơi suy yếu",1270_image_1.png,1270_image_2.png
1271,2,29,穂,Tuệ,bông lúa,Bông lúa,1271_image_1.png,1271_image_2.png
1272,2,29,遂,Toại,toại nguyện,2 chú lợn chạy trên đường trông thật toại nguyện,1272_image_1.png,1272_image_2.png
1273,2,29,随,Tùy,tùy tùng,Vua đi trên đường có tùy tùng theo hầu quạt,1273_image_1.png,1273_image_2.png
1274,2,29,髄,Tủy,xương tủy,Xương tủy,1274_image_1.png,1274_image_2.png
1275,2,29,姓,Tính,họ (họ tên),ÖBé gái mới sinh tên Tính,1275_image_1.png,1275_image_2.png
1276,2,29,牲,Sinh,hi sinh,Hi sinh con trâu,1276_image_1.png,1276_image_2.png
1277,2,29,井,Tỉnh,giếng,Cái giếng,1277_image_1.png,1277_image_2.png
1278,2,29,征,Chinh,chinh phục,Nữ tướng quân dẫn quân đi chinh phục miền đất mới,1278_image_1.png,1278_image_2.png
1279,2,29,請,Thỉnh,thỉnh cầu,Thỉnh cầu băng lời nói,1279_image_1.png,1279_image_2.png
1280,2,30,婿,Tế,chú rể,Chú rễ là hiệp sĩ bàn tròn,1280_image_1.png,1280_image_2.png
1281,2,30,隻,Chích,đơn vị đếm tàu,Con chim chích nhảy đi nhảy lại trên chiếc tàu hỏa,1281_image_1.png,1281_image_2.png
1282,2,30,跡,Tích,dấu tích,Dầu chân đỏ,1282_image_1.png,1282_image_2.png
1283,2,30,籍,Tịch,quốc tịch,Sồ quốc tịch hồi xưa thường được làm bằng tre trúc,1283_image_1.png,1283_image_2.png
1284,2,30,惜,Tích,nuối tiếc,Trái tim nuồi tiếc,1284_image_1.png,1284_image_2.png
1285,2,30,斥,Tích,"đuổi, bài xích, khai thác",Chiếc rìu bị gãy do khai thác gỗ quá nhiều,1285_image_1.png,1285_image_2.png
1286,2,30,占,Chiếm,chiếm lấy,Sau khi chiếm đóng sẽ cắm cờ,1286_image_1.png,1286_image_2.png
1287,2,30,潜,Tiềm,"tiềm ẩn, ẩn núp",2 ông chồng ân núp sau hòn đá tại bãi biên,1287_image_1.png,1287_image_2.png
1288,2,30,鮮,Phiến,cái quạt,"Cá nhảy tanh tách, cừu cười khanh khách (ám chỉ sự tươi sống)",1288_image_1.png,1288_image_2.png
1289,2,30,扇,Phiến,cái quạt,Quạt lông vũ của Không Minh,1289_image_1.png,1289_image_2.png
1290,2,31,摂,Nhiếp,"nhiếp chính, lấy",Dùng tay lấy tai của kẻ thù,1290_image_1.png,1290_image_2.png
1291,2,31,是,Thị,thị phi,Hiệp sĩ mgồi bàn tròn bàn luận thị phi,1291_image_1.png,1291_image_2.png
1292,2,31,繕,Thiện,"sửa, chữa",Sửa chữa quần áo cần có chỉ,1292_image_1.png,1292_image_2.png
1293,2,31,繰,Sào,"quay tơ, cuộn tơ",3 Cuộn to phơi trên cây sào,1293_image_1.png,1293_image_2.png
1294,2,31,燥,Táo,khô ráo,Hong khô 3 cuộn tơ trên cây bằng lửa,1294_image_1.png,1294_image_2.png
1295,2,31,訴,Tố,tố cáo,Cầm cờ gãy đi tố cáo,1295_image_1.png,1295_image_2.png
1296,2,31,扱,Tráp,đối xử,3 người bạn đối xử tốt với nhau,1296_image_1.png,1296_image_2.png
1297,2,31,騒,Tào,ồn ào,Con ngựa và con sâu chạy vòng quanh thật ồn ào,1297_image_1.png,1297_image_2.png
1298,2,31,僧,Tăng,tăng lữ,Tăng lữ,1298_image_1.png,1298_image_2.png
1299,2,31,双,Song,song phương,2 cái cốc,1299_image_1.png,1299_image_2.png
1300,2,32,掃,Tảo,quét dọn,Dùng tay quét dọn,1300_image_1.png,1300_image_2.png
1301,2,32,遭,Tao,bắt gặp,Bắt gặp “ Tào Tháo” trên đường,1301_image_1.png,1301_image_2.png
1302,2,32,桑,Tang,cây dâu,Cây dâu,1302_image_1.png,1302_image_2.png
1303,2,32,葬,Táng,an táng,An táng người đã mất,1303_image_1.png,1303_image_2.png
1304,2,32,措,Thố,trừ ra,Nhỗ hoa trong chậu hoa,1304_image_1.png,1304_image_2.png
1305,2,32,阻,Trở,cản trở,Thùng phuy dựng trên đất gây cản trở,1305_image_1.png,1305_image_2.png
1306,2,32,粗,Thô,thô thiển,Cho lúa gạo vào thùng phuy 1 cách thô thiên,1306_image_1.png,1306_image_2.png
1307,2,32,礎,Sở,"cơ sở, cục đá",Dự định đến nước Sở tìm cục đá,1307_image_1.png,1307_image_2.png
1308,2,32,即,Tức,tức khắc,Cầm liềm chém đứt thân tre ngay lập tức,1308_image_1.png,1308_image_2.png
1309,2,32,促,Xúc,xúc tiến,Người xúc tiền thi công,1309_image_1.png,1309_image_2.png
1310,2,33,俗,Tục,phong tục,Phong tục lầy nước suối về đun của người trong cốc,1310_image_1.png,1310_image_2.png
1311,2,33,賊,Tặc,"côn đồ, hung ác",Côn đồ cướp bóc tiền bạc,1311_image_1.png,1311_image_2.png
1312,2,33,贈,Tặng,tặng quà,Tặng tiền xu,1312_image_1.png,1312_image_2.png
1313,2,33,憎,Tăng,ghét,Ghét từ tâm,1313_image_1.png,1313_image_2.png
1314,2,33,沢,Trạch,đầm lầy,Đầm lày,1314_image_1.png,1314_image_2.png
1315,2,33,択,Trạch,lựa chọn,Dùng tay để chọn lựa,1315_image_1.png,1315_image_2.png
1316,2,33,託,Thác,ủy thác,Thầấy con đang ngủ gọi dậy ủy thác cho con việc đi chợ,1316_image_1.png,1316_image_2.png
1317,2,33,卓,Trác,cái bàn,Cái bàn,1317_image_1.png,1317_image_2.png
1318,2,33,拓,Thác,khai thác,Dùng tay khai thác đá,1318_image_1.png,1318_image_2.png
1319,2,33,胎,Thai,phôi thai,Người phụ nữ mang thai,1319_image_1.png,1319_image_2.png
1320,2,34,怠,Đãi,lười,Con tim lười nhác,1320_image_1.png,1320_image_2.png
1321,2,34,滞,Trệ,đình trệ,Khi vòi hoa sen bị tắc thì nước chảy ra bị đình trệ,1321_image_1.png,1321_image_2.png
1322,2,34,袋,Đại,cái túi,Cái túi ở chiếc áo,1322_image_1.png,1322_image_2.png
1323,2,34,耐,Nại,nhẫn nại,Học tập cần nhẫn nại,1323_image_1.png,1323_image_2.png
1324,2,34,替,Thế,thay thế,1 ngày thay thế 2 ông chồng,1324_image_1.png,1324_image_2.png
1325,2,34,逮,Đãi,"đuổi, bắt",Tay dùng que xiên săn bắt cá trên sông,1325_image_1.png,1325_image_2.png
1326,2,34,丹,Đan,viên thuốc,Viên thuốc,1326_image_1.png,1326_image_2.png
1327,2,34,端,Đoan,cực đoan,Người cực đoan ra thác nước nhảy tự tử,1327_image_1.png,1327_image_2.png
1328,2,34,嘆,Thán,ca thán,Mở miệng ca thán,1328_image_1.png,1328_image_2.png
1329,2,34,胆,Đảm,can đảm,Lòng dạ can dảm,1329_image_1.png,1329_image_2.png
1330,2,35,鍛,Đoán,rèn luyện,Rèn luyện kim loại,1330_image_1.png,1330_image_2.png
1331,2,35,淡,Đạm,thanh đạm,Bát canh rau thanh đạm,1331_image_1.png,1331_image_2.png
1332,2,35,弾,Đạn,viên đạn,Cung tên đạn lạc,1332_image_1.png,1332_image_2.png
1333,2,35,壇,Đàn,"bệ, bục",Bục làm bằng đất,1333_image_1.png,1333_image_2.png
1334,2,35,脱,Thoát,cởi bỏ,Chàng trai cởi yếm mang đi tặng,1334_image_1.png,1334_image_2.png
1335,2,35,奪,Đoạt,cướp đoạt,Dùng kiếm cướp đoạt chim đại bàng,1335_image_1.png,1335_image_2.png
1336,2,35,諾,Nặc,đồng ý,Giới trẻ thường hay nói vâng dạ (đồng ý),1336_image_1.png,1336_image_2.png
1337,2,35,濁,Trọc,vẩn đục,Mắt nhìn thầy bát canh bị vẫn đục vì có con sâu,1337_image_1.png,1337_image_2.png
1338,2,35,恥,Sỉ,xấu hổ,Nghe thấy những lời mà con tim cảm thầy xấu hồ,1338_image_1.png,1338_image_2.png
1339,2,35,遅,Trì,muộn,Chú cừu mải chơi nên về nhà muộn,1339_image_1.png,1339_image_2.png
1340,2,36,致,Trí,nhất trí,Hành động giơ tay nhất trí,1340_image_1.png,1340_image_2.png
1341,2,36,稚,Trĩ,thơ bé,Chú chim non đậu trên cành lúa,1341_image_1.png,1341_image_2.png
1342,2,36,畜,Súc,gia súc,Chăn trâu đen (gia súc) trên cánh đồng,1342_image_1.png,1342_image_2.png
1343,2,36,窒,Trất,ngạt thở,Đi đền cái hang thì thầy ngạt thở,1343_image_1.png,1343_image_2.png
1344,2,36,沖,Trùng,"rộng lớn, trống trải",Nước biển trải rộng trên trái đất,1344_image_1.png,1344_image_2.png
1345,2,36,抽,Trừu,trừu tượng,Vẽ xe tăng 1 cách trừu tượng,1345_image_1.png,1345_image_2.png
1346,2,36,鋳,Chú,đúc,Đúc vàng đi mừng thọ,1346_image_1.png,1346_image_2.png
1347,2,36,駐,Trú,lưu lại,,1347_image_1.png,1347_image_2.png
1348,2,36,跳,Khiêu,khiêu vũ,Khiêu vũ bằng đôi chân,1348_image_1.png,1348_image_2.png
1349,2,36,掛,Quải,treo,Treo lồng bằng tay,1349_image_1.png,1349_image_2.png
1350,2,37,徴,Trưng,đặc trưng,Đặc trưng của ông vua là hay đi lên núi cùng 2 người hầu,1350_image_1.png,1350_image_2.png
1351,2,37,澄,Trừng,"thanh trừng, lắng đọng, nước trong",Dòng nước bên trên thường trong hơn bên dưới,1351_image_1.png,1351_image_2.png
1352,2,37,彫,Điêu,điêu khắc,Điêu khắc trạm trổ bia mộ,1352_image_1.png,1352_image_2.png
1353,2,37,超,Siêu,"siêu phàm, xa",Mẹ cầm đao la hét chạy đuổi theo con đằng xa,1353_image_1.png,1353_image_2.png
